date,pseudo,contexte,composant,evenement
2024-09-12 11:17:50,400,Fichier: Leçon 0 – Résumé,Fichier,Module de cours consulté
2024-09-12 11:18:26,400,Fichier: Fiche de cours sur les notions de base pour écrire un algorithme,Fichier,Module de cours consulté
2024-09-12 11:18:51,705,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-12 11:19:11,705,Fichier: ModeEmploiAlgo,Fichier,Module de cours consulté
2024-09-12 11:21:00,705,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-12 11:21:54,705,Fichier: Fiche de cours sur les notions de base pour écrire un algorithme,Fichier,Module de cours consulté
2024-09-12 11:21:57,415,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-12 11:22:19,415,Fichier: ModeEmploiAlgo,Fichier,Module de cours consulté
2024-09-12 11:22:32,415,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-12 11:22:34,415,Fichier: Conseils,Fichier,Module de cours consulté
2024-09-12 11:23:34,400,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-12 11:23:34,400,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Liste d’utilisateurs consultée
2024-09-12 11:23:37,415,Fichier: Conventions,Fichier,Module de cours consulté
2024-09-12 11:23:43,415,Fichier: Méthodologie ,Fichier,Module de cours consulté
2024-09-12 11:24:23,415,Fichier: Contrat,Fichier,Module de cours consulté
2024-09-12 11:24:51,705,Fichier: Exemples sur les notions de base,Fichier,Module de cours consulté
2024-09-12 11:25:04,415,Autre,Fichier,Module de cours consulté
2024-09-12 11:25:11,415,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-12 11:25:45,400,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-12 11:25:56,400,Fichier: Exemples sur les notions de base,Fichier,Module de cours consulté
2024-09-12 11:26:14,415,Fichier: Leçon 0 – Résumé,Fichier,Module de cours consulté
2024-09-12 11:26:16,705,Fichier: Feuille de TD 1,Fichier,Module de cours consulté
2024-09-12 11:26:32,415,Fichier: Fiche de cours sur les notions de base pour écrire un algorithme,Fichier,Module de cours consulté
2024-09-12 11:29:56,400,Fichier: Feuille de TD 1,Fichier,Module de cours consulté
2024-09-12 11:30:25,400,Fichier: Feuille TD2,Fichier,Module de cours consulté
2024-09-12 11:30:30,400,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-12 11:30:42,400,Fichier: Activités en autonomie sur les notions de base,Fichier,Module de cours consulté
2024-09-12 11:31:35,400,Fichier: Corrigés des activités sur les notions de base,Fichier,Module de cours consulté
2024-09-12 11:32:36,400,Fichier: Solution de la feuille de TD 1,Fichier,Module de cours consulté
2024-09-12 11:32:56,400,Fichier: Solution de la feuille de TD 1,Fichier,Module de cours consulté
2024-09-12 11:33:16,400,Fichier: Fiche de cours sur les conditionnelles,Fichier,Module de cours consulté
2024-09-12 11:34:26,400,Fichier: Feuille de TD 1,Fichier,Module de cours consulté
2024-09-12 11:34:39,400,Fichier: Feuille de TD 2,Fichier,Module de cours consulté
2024-09-12 11:34:52,400,Fichier: Fiche de cours sur les itérations,Fichier,Module de cours consulté
2024-09-12 11:35:17,400,Fichier: Feuille de TD1,Fichier,Module de cours consulté
2024-09-12 11:37:57,400,Fichier: Fiche de cours sur les itérations,Fichier,Module de cours consulté
2024-09-12 11:41:43,400,Fichier: Feuille de TD 1,Fichier,Module de cours consulté
2024-09-12 11:42:47,400,Fichier: Feuille de TD 1,Fichier,Module de cours consulté
2024-09-12 11:42:58,400,Fichier: Fiche de cours sur les conditionnelles,Fichier,Module de cours consulté
2024-09-12 11:43:07,400,Fichier: Fiche de cours sur les conditionnelles,Fichier,Module de cours consulté
2024-09-12 11:44:26,400,Fichier: Fiche de cours sur les sous-algorithmes,Fichier,Module de cours consulté
2024-09-12 11:45:19,400,Fichier: Exemples sur les tableaux à une dimension,Fichier,Module de cours consulté
2024-09-12 14:06:13,117,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-12 14:31:22,829,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-12 14:32:21,829,Fichier: Fiche de cours sur les conditionnelles,Fichier,Module de cours consulté
2024-09-12 15:57:53,117,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-12 15:58:23,117,Autre,Fichier,Module de cours consulté
2024-09-12 15:58:46,117,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-12 15:59:05,117,Fichier: Feuille de TD 1,Fichier,Module de cours consulté
2024-09-12 15:59:57,117,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-12 16:00:05,117,Fichier: Leçon 0 – Résumé,Fichier,Module de cours consulté
2024-09-12 16:15:35,547,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-12 16:16:17,547,Fichier: ModeEmploiAlgo,Fichier,Module de cours consulté
2024-09-12 16:48:00,547,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-12 16:48:13,547,Fichier: Conseils,Fichier,Module de cours consulté
2024-09-12 16:50:06,547,Fichier: Conventions,Fichier,Module de cours consulté
2024-09-12 16:52:04,547,Fichier: Méthodologie ,Fichier,Module de cours consulté
2024-09-12 16:52:22,547,Fichier: Contrat,Fichier,Module de cours consulté
2024-09-12 16:53:01,547,Autre,Fichier,Module de cours consulté
2024-09-12 17:06:34,547,Fichier: Leçon 0 – Résumé,Fichier,Module de cours consulté
2024-09-12 17:06:48,547,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Module de cours consulté
2024-09-12 17:06:55,547,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-12 17:37:04,239,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-12 17:37:18,239,Autre,Fichier,Module de cours consulté
2024-09-12 17:47:10,239,Fichier: Leçon 0 – Résumé,Fichier,Module de cours consulté
2024-09-12 17:49:17,239,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-12 17:49:28,239,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Module de cours consulté
2024-09-12 17:49:37,239,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test consultée
2024-09-12 17:49:37,239,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test commencée
2024-09-12 17:51:33,239,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test modifiée
2024-09-12 17:51:34,239,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Résumé de tentative de test consulté
2024-09-12 17:51:44,239,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Utilisateur évalué
2024-09-12 17:51:44,239,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test envoyée
2024-09-12 17:51:45,239,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test relue
2024-09-12 17:52:15,239,Test: Test : Ch. 2 – Conditionnelle simple,Test,Module de cours consulté
2024-09-12 17:52:18,239,Test: Test : Ch. 2 – Conditionnelle simple,Test,Tentative de test commencée
2024-09-12 17:52:19,239,Test: Test : Ch. 2 – Conditionnelle simple,Test,Tentative de test consultée
2024-09-12 17:55:03,447,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-12 17:55:11,447,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-12 17:57:22,239,Test: Test : Ch. 2 – Conditionnelle simple,Test,Tentative de test enregistrée automatiquement
2024-09-12 17:58:01,239,Test: Test : Ch. 2 – Conditionnelle simple,Test,Tentative de test modifiée
2024-09-12 17:58:02,239,Test: Test : Ch. 2 – Conditionnelle simple,Test,Résumé de tentative de test consulté
2024-09-12 17:58:08,239,Test: Test : Ch. 2 – Conditionnelle simple,Test,Tentative de test envoyée
2024-09-12 17:58:08,239,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Utilisateur évalué
2024-09-12 17:58:10,239,Test: Test : Ch. 2 – Conditionnelle simple,Test,Tentative de test relue
2024-09-12 17:58:10,447,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-12 17:58:16,447,Forum: Question Réponses,Forum,Module de cours consulté
2024-09-12 17:58:24,447,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-12 17:58:42,239,Test: Test : Ch. 3 – Les itérations,Test,Module de cours consulté
2024-09-12 17:58:46,447,Fichier: ModeEmploiAlgo,Fichier,Module de cours consulté
2024-09-12 17:58:46,239,Test: Test : Ch. 3 – Les itérations,Test,Tentative de test consultée
2024-09-12 17:58:46,239,Test: Test : Ch. 3 – Les itérations,Test,Tentative de test commencée
2024-09-12 18:01:47,447,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-12 18:01:51,447,Fichier: Conseils,Fichier,Module de cours consulté
2024-09-12 18:02:39,447,Fichier: Conventions,Fichier,Module de cours consulté
2024-09-12 18:02:50,447,Fichier: Méthodologie ,Fichier,Module de cours consulté
2024-09-12 18:03:17,447,Fichier: Contrat,Fichier,Module de cours consulté
2024-09-12 18:04:32,447,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Liste d’utilisateurs consultée
2024-09-12 18:05:04,447,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-12 18:05:17,447,Autre,Fichier,Module de cours consulté
2024-09-12 18:17:42,829,Fichier: Fiche de cours sur les conditionnelles,Fichier,Module de cours consulté
2024-09-12 18:18:28,447,Autre,Fichier,Module de cours consulté
2024-09-12 18:18:28,829,Fichier: Fiche de cours sur les conditionnelles,Fichier,Module de cours consulté
2024-09-12 18:19:09,447,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Liste d’utilisateurs consultée
2024-09-12 18:19:16,447,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-12 18:19:20,447,Fichier: Leçon 0 – Résumé,Fichier,Module de cours consulté
2024-09-12 18:20:10,447,Fichier: Fiche de cours sur les notions de base pour écrire un algorithme,Fichier,Module de cours consulté
2024-09-12 18:20:21,829,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Cours consulté
2024-09-12 18:20:33,829,Fichier: Instructions conditionnelles,Fichier,Module de cours consulté
2024-09-12 18:20:39,829,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Cours consulté
2024-09-12 18:20:46,829,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-12 18:21:00,829,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Cours consulté
2024-09-12 18:21:06,829,Fichier: Fonctions,Fichier,Module de cours consulté
2024-09-12 18:21:11,829,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Cours consulté
2024-09-12 18:21:14,829,Fichier: Structure d'un programme,Fichier,Module de cours consulté
2024-09-12 18:21:21,829,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Cours consulté
2024-09-12 18:21:27,829,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-12 18:21:35,829,Fichier: ModeEmploiAlgo,Fichier,Module de cours consulté
2024-09-12 18:21:38,829,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-12 18:21:55,829,Fichier: Fiche de cours sur les conditionnelles,Fichier,Module de cours consulté
2024-09-12 18:29:56,117,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-12 18:29:59,117,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Liste d’utilisateurs consultée
2024-09-12 18:30:00,117,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Visites guidées,Visite guidée commencée
2024-09-12 18:30:01,117,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Visites guidées,Visite guidée terminée
2024-09-12 18:30:41,117,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-12 18:30:55,117,Fichier: ModeEmploiAlgo,Fichier,Module de cours consulté
2024-09-12 18:33:23,117,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-12 18:33:32,117,Fichier: Conseils,Fichier,Module de cours consulté
2024-09-12 18:34:31,117,Fichier: Conventions,Fichier,Module de cours consulté
2024-09-12 18:35:27,117,Fichier: Méthodologie ,Fichier,Module de cours consulté
2024-09-12 18:37:06,117,Fichier: Contrat,Fichier,Module de cours consulté
2024-09-12 18:38:10,117,Fichier: Conventions,Fichier,Module de cours consulté
2024-09-12 18:44:47,117,Fichier: ModeEmploiAlgo,Fichier,Module de cours consulté
2024-09-12 18:45:05,117,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-12 18:45:08,117,Autre,Fichier,Module de cours consulté
2024-09-12 18:58:16,117,Autre,Fichier,Module de cours consulté
2024-09-12 18:58:37,117,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-12 18:58:41,117,Fichier: Leçon 0 – Résumé,Fichier,Module de cours consulté
2024-09-12 18:59:45,117,Fichier: Fiche de cours sur les notions de base pour écrire un algorithme,Fichier,Module de cours consulté
2024-09-12 19:01:09,447,Fichier: Exemples sur les notions de base,Fichier,Module de cours consulté
2024-09-12 19:01:24,447,Fichier: Feuille de TD 1,Fichier,Module de cours consulté
2024-09-12 19:01:33,447,Fichier: Activités en autonomie sur les notions de base,Fichier,Module de cours consulté
2024-09-12 19:02:32,447,Fichier: Feuille TD2,Fichier,Module de cours consulté
2024-09-12 19:41:59,632,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-12 19:42:30,632,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Liste d’utilisateurs consultée
2024-09-12 19:42:32,632,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Visites guidées,Visite guidée commencée
2024-09-12 19:42:33,632,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Visites guidées,Visite guidée terminée
2024-09-12 19:42:35,632,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-12 19:42:39,632,Fichier: ModeEmploiAlgo,Fichier,Module de cours consulté
2024-09-12 20:14:33,117,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-12 20:14:46,117,Fichier: Fiche de cours sur les conditionnelles,Fichier,Module de cours consulté
2024-09-12 20:15:11,117,Fichier: Feuille de TD 1,Fichier,Module de cours consulté
2024-09-12 20:16:00,117,Fichier: Solution de la feuille de TD1,Fichier,Module de cours consulté
2024-09-12 20:32:55,117,Fichier: Feuille de TD 2,Fichier,Module de cours consulté
2024-09-12 20:34:33,117,Fichier: Solution de la feuille de TD 2,Fichier,Module de cours consulté
2024-09-12 21:03:39,117,Fichier: Feuille de TD 1,Fichier,Module de cours consulté
2024-09-12 21:04:23,117,Fichier: Fiche de cours sur les notions de base pour écrire un algorithme,Fichier,Module de cours consulté
2024-09-12 21:04:31,117,Fichier: Exemples sur les notions de base,Fichier,Module de cours consulté
2024-09-12 21:06:59,117,Fichier: Solution de la feuille de TD 1,Fichier,Module de cours consulté
2024-09-12 21:23:25,117,Fichier: Feuille TD2,Fichier,Module de cours consulté
2024-09-12 21:37:19,438,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-12 21:37:33,438,Fichier: Leçon 0 – Résumé,Fichier,Module de cours consulté
2024-09-12 21:37:42,438,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-12 21:37:53,438,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Module de cours consulté
2024-09-12 21:37:59,438,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test commencée
2024-09-12 21:38:00,438,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test consultée
2024-09-12 21:40:23,438,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test modifiée
2024-09-12 21:40:24,438,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Résumé de tentative de test consulté
2024-09-12 21:40:41,438,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Utilisateur évalué
2024-09-12 21:40:41,438,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test envoyée
2024-09-12 21:40:42,438,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test relue
